1691861971148,0.45502377
1691861971154,0.46766818
1691861971160,0.46628237
1691861971165,0.4678414
1691861971170,0.46628252
1691861971175,0.46022016
1691861971180,0.46316466
1691861971185,0.47234488
1691861971191,0.47165197
1691861971196,0.46489692
1691861971201,0.47234488
1691861971207,0.47061282
1691861971212,0.3897235
1691861971217,0.464204
1691861971222,0.4763287
1691861971227,0.47321084
1691861971232,0.4792732
1691861971238,0.4699199
1691861971243,0.48117864
1691861971248,0.46489674
1691861971253,0.4487882
1691861971259,0.4818714
1691861971264,0.48152494
1691861971269,0.48602846
1691861971274,0.48481604
1691861971280,0.4901855
1691861971285,0.57090163
1691861971291,0.5165134
1691861971296,0.4496543
1691861971301,0.49936572
1691861971307,0.49503547
1691861971312,0.50231034
1691861971317,0.5000586
1691861971323,0.50317633
1691861971328,0.46957344
1691861971334,0.46333787
1691861971339,0.5104511
1691861971344,0.2516746
1691861971350,0.3166286
1691861971355,0.54249513
1691861971361,0.61455065
1691861971367,0.46957344
1691861971374,0.5289846
1691861971379,0.52985054
1691861971385,0.5175526
1691861971390,0.5367792
1691861971396,0.5438807
1691861971401,0.6176685
1691861971407,0.544054
1691861971413,0.5494236
1691861971418,0.5230955
1691861971424,0.5560054
1691861971430,0.55791074
1691861971435,0.571248
1691861971441,0.63152534
1691861971447,0.5658784
1691861971453,0.58250666
1691861971459,0.5686498
1691861971464,0.5178992
1691861971470,0.5833727
1691861971476,0.5847584
1691861971482,0.5927262
1691861971488,0.5851048
1691861971494,0.59792244
1691861971499,0.5958439
1691861971505,0.59722954
1691861971511,0.61403096
1691861971517,0.6055436
1691861971523,0.61541677
1691861971529,0.6185345
1691861971535,0.6176685
1691861971541,0.62563616
1691861971547,0.6244236
1691861971554,0.63446975
1691861971560,0.6336039
1691861971566,0.6332572
1691861971572,0.6452089
1691861971578,0.64295715
1691861971584,0.658546
1691861971591,0.65317655
1691861971597,0.6483266
1691861971603,0.66322273
1691861971609,0.66824585
1691861971616,0.67552066
1691861971622,0.67656004
1691861971628,0.6821027
1691861971635,0.6879918
1691861971641,0.6935345
1691861971648,0.6933614
1691861971654,0.7035807
1691861971661,0.726098
1691861971668,0.69821125
1691861971674,0.7077379
1691861971681,0.70808417
1691861971687,0.7158788
1691861971694,0.7255785
1691861971701,0.7752899
1691861971708,0.72783023
1691861971714,0.73441213
1691861971721,0.7434192
1691861971728,0.74168706
1691861971734,0.7551974
1691861971742,0.754851
1691861971748,0.7550243
1691861971755,0.74601734
1691861971762,0.76680255
1691861971769,0.728523
1691861971776,0.76437765
1691861971783,0.7803131
1691861971790,0.779447
1691861971797,0.7874146
1691861971804,0.79122525
1691861971811,0.8165141
1691861971818,0.80023223
1691861971825,0.77425057
1691861971832,0.8132229
1691861971839,0.8146087
1691861971847,0.87505907
1691861971854,0.82673323
1691861971861,0.87332696
1691861971869,0.83851165
1691861971876,0.7995393
1691861971884,0.8418026
1691861971891,0.84751856
1691861971898,0.846999
1691861971906,0.85981643
1691861971913,0.8632808
1691861971921,0.86674494
1691861971928,0.8735004
1691861971936,0.8816411
1691861971943,0.88995516
1691861971951,0.8916874
1691861971958,0.8923802
1691861971966,0.90398514
1691861971974,0.9045049
1691861971981,0.9486736
1691861971989,0.9192278
1691861971997,0.9181884
1691861972005,0.9651286
1691861972013,0.9351632
1691861972021,0.9485004
1691861972029,0.93914706
1691861972037,0.897923
1691861972044,0.94746107
1691861972052,0.9521377
1691861972060,0.95352334
1691861972068,0.9658215
1691861972076,0.9658213
1691861972084,0.98452824
1691861972093,0.9923225
1691861972101,1.0224612
1691861972109,0.99596006
1691861972118,0.99405473
1691861972126,0.9964795
1691861972134,1.0092973
1691861972142,1.0212488
1691861972151,1.0181311
1691861972159,1.0359718
1691861972168,1.0408216
1691861972176,1.0368377
1691861972185,1.0439394
1691861972193,1.0425535
1691861972202,1.0714799
1691861972210,1.0763296
1691861972219,1.0631657
1691861972228,1.08066
1691861972236,1.0816993
1691861972245,1.0815258
1691861972254,1.1004059
1691861972263,1.1017917
1691861972271,1.1156484
1691861972280,1.1151288
1691861972289,1.1066417
1691861972298,1.1156484
1691861972307,1.1215376
1691861972316,1.1289858
1691861972325,1.1454406
1691861972334,1.1376461
1691861972343,1.3536397
1691861972354,1.164667
1691861972363,1.1800828
1691861972372,1.1710757
1691861972382,1.1799096
1691861972391,1.1901289
1691861972400,1.2346442
1691861972410,1.2142051
1691861972419,1.2036395
1691861972429,1.215764
1691861972438,1.2178425
1691861972448,1.2280619
1691861972457,1.198443
1691861972467,1.238108
1691861972477,1.2561222
1691861972486,1.2505795
1691861972496,1.2545632
1691861972506,1.2734431
1691861972516,1.2833163
1691861972525,1.2952677
1691861972535,1.2976925
1691861972545,1.2959605
