1691778929773,1.4408847
1691778929785,1.3835475
1691778929795,1.3760986
1691778929806,1.3754059
1691778929816,1.370036
1691778929827,1.3480362
1691778929837,1.377831
1691778929847,1.3811222
1691778929858,1.3688233
1691778929868,1.3759255
1691778929879,1.4223497
1691778929889,1.3717681
1691778929900,1.3539261
1691778929910,1.3296744
1691778929920,1.357044
1691778929931,1.3513275
1691778929941,1.3561777
1691778929951,1.3457844
1691778929961,1.3459578
1691778929972,1.3118323
1691778929982,1.328635
1691778929992,1.338509
1691778930002,1.3298478
1691778930012,1.3187613
1691778930022,1.3327924
1691778930033,1.319281
1691778930043,1.3196274
1691778930053,1.3201472
1691778930063,1.3061157
1691778930073,1.2964153
1691778930083,1.2844628
1691778930093,1.2976279
1691778930103,1.2934705
1691778930113,1.288447
1691778930123,1.2714707
1691778930133,1.2726835
1691778930142,1.279959
1691778930152,1.2702583
1691778930162,1.2564003
1691778930172,1.2380384
1691778930182,1.2633294
1691778930191,1.2416762
1691778930201,1.244621
1691778930211,1.2356133
1691778930220,1.221409
1691778930230,1.2413298
1691778930239,1.2092831
1691778930249,1.2162122
1691778930258,1.2018344
1691778930268,1.196811
1691778930277,1.1843387
1691778930286,1.2020078
1691778930296,1.1784492
1691778930305,1.2259127
1691778930314,1.1748114
1691778930324,1.1649377
1691778930333,1.1656306
1691778930342,1.1727327
1691778930351,1.1529851
1691778930361,1.1533315
1691778930370,1.1363554
1691778930379,1.1415523
1691778930388,1.1308124
1691778930397,1.0856005
1691778930406,1.1356624
1691778930415,1.1197258
1691778930424,1.1221511
1691778930433,1.1074269
1691778930442,1.0980726
1691778930450,1.0933957
1691778930459,1.0885454
1691778930468,1.0953012
1691778930477,1.0431606
1691778930486,1.0769395
1691778930494,1.072955
1691778930503,1.0726087
1691778930512,0.99881494
1691778930520,1.0483571
1691778930529,1.0582311
1691778930537,1.0457587
1691778930546,1.0781521
1691778930555,1.0395226
1691778930563,1.027397
1691778930571,1.026704
1691778930580,1.0279168
1691778930588,1.0156177
1691778930597,1.0071298
1691778930605,1.0173498
1691778930613,0.99760234
1691778930621,1.0176963
1691778930630,0.99812204
1691778930638,0.9977754
1691778930646,0.99188596
1691778930654,0.9807994
1691778930663,0.9707525
1691778930671,0.97664195
1691778930679,0.9615715
1691778930687,0.93697363
1691778930695,0.95828015
1691778930703,0.9447688
1691778930711,0.93541455
1691778930719,0.9295248
1691778930727,0.974217
1691778930735,0.93541455
1691778930743,0.9255408
1691778930750,0.9113362
1691778930758,0.91705275
1691778930766,0.90735215
1691778930774,0.9054467
1691778930781,0.9082181
1691778930789,0.89453346
1691778930797,0.8914155
1691778930804,0.8846597
1691778930812,0.8856991
1691778930819,0.8744394
1691778930827,0.87547857
1691778930834,0.8739198
1691778930842,0.86733717
1691778930849,0.8543453
1691778930857,0.860235
1691778930864,0.8538257
1691778930871,0.8439518
1691778930879,0.82957417
1691778930886,0.8342512
1691778930893,0.82766867
1691778930900,0.8212594
1691778930908,0.8302671
1691778930915,0.81467676
1691778930922,0.81259805
1691778930929,0.80428326
1691778930936,0.8113855
1691778930943,0.8023778
1691778930950,0.7881733
1691778930957,0.84585726
1691778930965,0.79163784
1691778930972,0.78245693
1691778930979,0.7699848
1691778930986,0.77535474
1691778930993,0.77015793
1691778930999,0.7614967
1691778931006,0.7760476
1691778931013,0.76582736
1691778931020,0.7462531
1691778931027,0.7077971
1691778931034,0.7476387
1691778931041,0.7351665
1691778931047,0.7379381
1691778931054,0.7341271
1691778931061,0.7358596
1691778931068,0.73256814
1691778931074,0.72875714
1691778931081,0.7251195
1691778931088,0.7621896
1691778931095,0.7091828
1691778931101,0.7071042
1691778931108,0.768599
1691778931115,0.7057183
1691778931121,0.6956712
1691778931128,0.69307303
1691778931134,0.68995476
1691778931141,0.6795613
1691778931147,0.634523
1691778931153,0.6922067
1691778931160,0.6722858
1691778931166,0.67471117
1691778931173,0.6286333
1691778931179,0.65964043
1691778931185,0.67055374
1691778931192,0.6527114
1691778931198,0.6532311
1691778931204,0.6456094
1691778931210,0.63902664
1691778931216,0.6397197
1691778931222,0.6379873
1691778931229,0.634523
1691778931235,0.6319244
1691778931241,0.6185863
1691778931247,0.6220506
1691778931253,0.61494833
1691778931259,0.6071534
1691778931265,0.6251686
1691778931271,0.6045551
1691778931277,0.60784614
1691778931283,0.60126376
1691778931289,0.59762603
1691778931294,0.5865396
1691778931300,0.59052384
1691778931306,0.58861816
1691778931312,0.5773587
1691778931318,0.5804766
1691778931324,0.5735478
1691778931329,0.56887054
1691778931335,0.57077616
1691778931341,0.572162
1691778931347,0.56644535
1691778931352,0.55934334
1691778931358,0.52435166
1691778931364,0.5522411
1691778931370,0.5430602
1691778931375,0.563847
